compound_id,canonical_smiles,heavy_atom_count,homo_ev,lumo_ev,gap_ev,dipole_moment_debye,polarizability_bohr3,heat_capacity_cv
QM9_03847,CC12C3CC4=CC3C1C42,9,-5.1212,-1.8939,3.2273,1.4394,83.85,29.12
QM9_03848,O=C1CNCCOCO1,9,-6.245,0.0408,6.2886,3.3434,68.14,30.433
QM9_03849,CC1OC2CC(O)CC12,9,-6.8491,2.0409,8.89,2.5098,77.13,32.278
QM9_03850,OCC1(O)CC12CCO2,9,-6.1062,1.5402,7.6464,3.4609,72.61,34.619
QM9_03851,CC1(C(C#N)C=O)CC1,9,-7.3552,-1.4068,5.9484,3.0316,76.53,34.112
QM9_03852,O=CC12OCC3C1CC32,9,-6.7838,-0.9932,5.7906,2.8497,72.34,27.548
QM9_03853,CC1=C(C)C2CC1C2,8,-5.494,0.8762,6.3702,0.1656,81.55,30.182
QM9_03854,CCC1C=CCC1C=O,9,-6.4246,-0.5197,5.9049,2.715,84.34,34.349
QM9_03855,CC1C(C)(O)C1(C)O,8,-6.3511,1.9211,8.275,1.7253,71.85,37.203
QM9_03856,CN1CC=CC(O)C1=O,9,-6.626,0.1796,6.8028,4.0991,74.41,31.891
QM9_03857,Cc1cc(=O)cnn1C,9,-5.9457,-0.868,5.0776,6.2015,81.06,30.955
QM9_03858,O=CCNc1conn1,9,-6.3865,-1.3715,5.0151,3.4855,64.22,28.136
QM9_03859,C1CC2(CO2)C2OCC12,9,-6.694,1.6218,8.3158,1.5123,74.23,29.322
QM9_03860,O=Cc1cccoc1=O,9,-6.8981,-2.5171,4.381,6.6486,72.08,26.473
QM9_03861,OCC1C2CC(O)CC12,9,-6.6641,1.7361,8.4002,3.038,77.32,34.281
QM9_03862,COCC(=O)C(=N)N,8,-6.762,-1.4395,5.3225,2.196,64.47,31.699
QM9_03863,O=C1Cn2nncc2O1,9,-7.1892,-1.3415,5.8477,1.677,60.86,23.1
QM9_03864,CC(C)CC(O)C=O,8,-7.4042,-0.9714,6.4328,2.1541,72.88,34.776
QM9_03865,N#CC1OC1C1COC1,9,-7.1321,-0.2803,6.8491,2.4916,69.38,29.064
QM9_03866,Cn1cc(N)cnc1=O,9,-5.4668,-1.3715,4.0953,6.5146,77.26,30.791
QM9_03867,CC#CC1C2CCC12C,9,-6.0926,1.5755,7.6682,0.2636,93.18,35.772
QM9_03868,CC12CC1OCCCO2,9,-6.3783,2.2694,8.6478,1.8189,78.91,33.282
QM9_03869,C#CC12CC3(C)C1CN32,9,-6.2994,0.6667,6.9661,1.7735,84.67,31.958
QM9_03870,NC(=O)C(=O)C#CC=O,9,-7.2573,-2.9143,4.3429,3.544,69.06,30.723
QM9_03871,N#CC12C3C4C1C4(O)C32,9,-6.7239,0.2395,6.9634,3.5662,70.92,27.65
QM9_03872,O=C1CC2CN3CC2C13,9,-6.4192,-0.8136,5.6028,3.6552,74.64,26.553
QM9_03873,C1CC2COCC2CO1,9,-6.6124,2.3919,9.0042,1.1028,77.9,30.129
QM9_03874,CCc1c[nH]cc1N,8,-4.7593,1.5374,6.2967,1.7951,74.86,31.768
QM9_03875,CC1C(=O)C(C)N1C,8,-5.7906,-0.5578,5.2327,2.5512,71.84,32.88
QM9_03876,C#CC1(N)C(=O)NC1C,9,-6.6505,0.3728,7.0205,3.0677,76.12,35.17
QM9_03877,N=C1OCC2C(CO)C12,9,-7.1076,0.4463,7.5539,3.5852,72.5,30.463
QM9_03878,CC(C)N1CC(=O)C1,8,-6.2423,-0.6014,5.6409,2.7158,73.21,31.861
QM9_03879,CCCC(C#N)C1CO1,9,-7.641,0.8327,8.4736,3.994,79.57,35.011
QM9_03880,CC(C=O)n1nccn1,9,-7.0777,-1.034,6.0409,2.0721,71.5,29.082
QM9_03881,O=CCc1cc(O)no1,9,-6.8981,-1.1374,5.7607,1.6416,66.03,28.592
QM9_03882,C#CC1C(C)CC1C=O,9,-6.5688,-0.6776,5.8913,2.9944,82.25,34.873
QM9_03883,CN=c1onnoc1=O,9,-8.0546,-2.3837,5.6709,2.9091,63.43,27.709
QM9_03884,OCC12CCC3C1N3C2,9,-6.0001,1.8313,7.8314,2.3367,77.24,31.054
QM9_03885,CC1=CCOC1C1CC1,9,-6.1198,0.6748,6.7947,1.6067,85.64,33.645
QM9_03886,CC(O)C1C2C=CCC21,9,-6.1525,0.585,6.7375,1.5781,82.75,34.169
QM9_03887,CC1OC2=NCCC21,8,-6.6532,0.5932,7.2464,3.7724,68.45,26.688
QM9_03888,CC12CC3C(C#N)C1N32,9,-7.1566,0.4463,7.6056,2.5524,75.71,29.24
QM9_03889,C#CC(C#C)CCC#N,9,-7.5512,0.2993,7.8505,3.7209,81.23,34.724
QM9_03890,COCC(O)C1(O)CC1,9,-6.8845,1.6762,8.5607,0.8101,75.3,38.058
QM9_03891,CC12OC(C1=O)C2C#N,9,-7.5457,-0.9415,6.6042,2.1534,67.53,29.265
QM9_03892,CN=C(C)N(C)C(N)=O,9,-6.2178,0.2313,6.4464,2.4842,81.54,38.028
QM9_03893,C#CC12CC(CO)N1C2,9,-6.5715,0.3129,6.8845,2.1199,80.27,33.363
QM9_03894,CC1(C(N)=O)C2CC1O2,9,-6.5062,0.585,7.0913,2.6534,72.33,32.15
QM9_03895,CCCC#CC(C)=O,8,-6.8464,-1.1755,5.6709,3.5253,80.43,33.454
QM9_03896,C#Cc1[nH]c(O)nc1O,9,-5.094,0.2966,5.3933,2.2133,72.62,30.848
QM9_03897,CCC1(C#N)C2CCC21,9,-7.5267,0.9524,8.4791,4.3122,83.5,33.382
QM9_03898,CC12COC3CN1C32C,9,-6.1525,2.2803,8.4328,0.8696,77.99,32.247
QM9_03899,C1C2OC1C13CN(C1)C23,9,-5.9511,1.5592,7.5131,1.8997,75.49,26.101
QM9_03900,CN1CC12CCOC2=N,9,-6.3865,0.5306,6.9171,3.8253,77.79,31.735
QM9_03901,Oc1cn[nH]c1C1CO1,9,-5.8423,0.2122,6.0545,3.4865,68.76,28.973
QM9_03902,CCC(C#N)C#N,7,-9.2138,-0.2776,8.9362,4.366,58.34,25.66
QM9_03903,Cc1nc(O)c(C)n1C,9,-4.9117,1.0041,5.9158,3.0463,80.43,35.299
QM9_03904,CC(O)C(=O)C1CN1,8,-7.2083,-1.064,6.1443,1.7852,66.29,30.519
QM9_03905,CC1OC23CN4C2CC143,9,-5.9321,0.7456,6.6777,0.6992,76.55,29.524
QM9_03906,N=c1ccnc[nH]c1=N,9,-6.294,-1.6735,4.6205,2.9527,81.86,27.892
QM9_03907,CC1CN2C(C)C(=O)C12,9,-6.1879,-0.6993,5.4858,1.6455,78.69,33.39
QM9_03908,CCC(OC)C(=O)NC,9,-6.4301,0.8055,7.2355,3.8012,80.92,39.366
QM9_03909,OCc1onnc1O,8,-6.762,-1.2136,5.5484,2.5445,52.98,25.741
QM9_03910,O=C1C2OC3CC1(O)C32,9,-6.5688,-0.9497,5.6192,2.2607,64.63,27.35
QM9_03911,Cc1n[nH]c2ncoc12,9,-6.3593,-0.5143,5.845,0.7203,69.3,25.95
QM9_03912,c1nocc1CN1CC1,9,-6.6804,-0.2367,6.4437,3.8651,74.28,28.46
QM9_03913,O=C1C=CNCC2CC12,9,-5.8314,-0.6231,5.2083,5.5626,80.19,29.956
QM9_03914,O=c1nc(O)c(O)c[nH]1,9,-5.8913,-1.2109,4.6804,3.848,64.57,28.115
QM9_03915,CCCC12COC1(C)C2,9,-6.0736,2.166,8.2396,1.8035,86.68,37.137
QM9_03916,C#CC([NH3+])C(=O)[O-],7,-7.0341,0.2095,7.2464,4.9929,52.08,25.588
QM9_03917,CCC12NC1C1(C)OC21,9,-5.8069,1.7306,7.5376,3.3791,79.41,34.359
QM9_03918,CC1(C)CC2CCC1C2,9,-7.6355,2.0545,9.69,0.0743,90.53,35.212
QM9_03919,CCC1CC1(O)CC#N,9,-7.3661,0.6912,8.0573,3.2241,80.41,36.565
QM9_03920,OCC1C(=NO)CC1O,9,-6.7212,-0.1742,6.5498,3.2216,72.31,34.933
QM9_03921,C1COCC(N2CC2)C1,9,-6.4164,2.3375,8.7539,1.3183,82.88,32.644
QM9_03922,c1cc2onnc2o1,8,-6.8899,-1.6871,5.2001,4.1422,55.14,19.82
QM9_03923,CC1CC=CC2OCC12,9,-6.4137,0.3157,6.7294,2.0908,82.44,31.796
QM9_03924,N=c1cnn(C=O)cn1,9,-7.0641,-2.0817,4.9824,2.9085,75.55,25.812
QM9_03925,COC12COC(C1)C2C,9,-6.5144,2.1443,8.6587,1.3871,77.93,33.561
QM9_03926,CC1CC2COC12,7,-6.5198,2.0191,8.5389,1.6825,63.36,24.72
QM9_03927,CC1(CCO)CC2CC21,9,-6.8382,2.1851,9.0233,1.1459,85.42,36.97
QM9_03928,CCC(=O)C1CC1CO,9,-6.5824,-0.3293,6.2505,1.925,80.72,37.077
QM9_03929,C1OCC2(C3CO3)NC12,9,-6.8219,2.1497,8.9716,0.4871,71.27,29.052
QM9_03930,Cc1cocc1C,7,-5.7987,0.8136,6.6124,1.0697,62.57,25.392
QM9_03931,C#CCN1C2CCC21,8,-6.4872,1.3198,7.8097,1.4482,73.69,28.666
QM9_03932,Cn1c(N)ccc1CO,9,-4.9198,1.0449,5.9647,2.0531,81.2,34.815
QM9_03933,C#CC(O)C1CCC1O,9,-6.7947,0.5714,7.3661,2.5683,76.78,35.267
QM9_03934,OCC1CC2(CC2O)O1,9,-6.3239,1.6055,7.9321,2.9746,72.4,34.066
QM9_03935,CN(C)c1ncn(C)n1,9,-5.1702,0.6367,5.8042,1.8766,81.12,33.145
QM9_03936,COC1C=CNC(=O)C1,9,-6.128,-0.351,5.777,3.8361,75.78,31.636
QM9_03937,CC1NC(=O)N2C(C)C12,9,-6.7212,0.9415,7.6627,4.8744,75.35,32.578
QM9_03938,C#CC(C)C(=O)CCO,9,-6.6396,-0.5306,6.109,0.9121,77.81,37.803
QM9_03939,CCCC12OCC1C2C,9,-6.1906,2.1225,8.3131,1.4034,86.55,36.699
QM9_03940,C#CC12OC3C1NC32C,9,-6.5117,0.098,6.6124,1.5618,76.27,30.673
QM9_03941,NC(=O)CC1(CO)CN1,9,-6.6532,0.6068,7.26,2.2176,71.33,34.634
QM9_03942,O=C1CC2OC3CNC132,9,-6.245,-0.8544,5.3879,2.6932,69.59,27.62
QM9_03943,CC12COCC1NC2=O,9,-6.675,0.8191,7.4913,3.7496,71.58,30.614
QM9_03944,OC1C2C3C4=CCC13C42,9,-5.6926,-1.5783,4.1144,0.8087,78.23,29.182
QM9_03945,C1=CC23CCC(O2)C3C1,9,-6.46,0.1578,6.6178,1.9673,78.98,28.037
QM9_03946,N=C1OC(=O)C2CC12,8,-7.5566,-0.7048,6.8518,2.8373,60.07,23.403
QM9_03947,OC12C3CCC1CC2C3,9,-6.3892,1.9538,8.343,1.3108,80.15,31.47
QM9_03948,CCC1CC1CC,7,-7.1484,2.5606,9.709,0.1171,75.28,31.674
QM9_03949,CC1CC2OCC12,7,-6.4709,2.1443,8.6124,1.8353,63.16,24.781
QM9_03950,CC(C)CC1CC(C)O1,9,-6.5579,2.3756,8.9362,1.5725,90.13,39.451
QM9_03951,Cc1ncoc(=O)c1N,9,-5.8368,-1.2925,4.5443,2.8314,73.23,30.101
QM9_03952,O=C1CC(=O)C2OC12,8,-7.143,-1.3715,5.7715,1.2277,54.99,23.449
QM9_03953,N#CCC1(C=O)CCO1,9,-7.1756,-1.3905,5.7851,6.0557,69.03,30.936
QM9_03954,C#CCC1C2CC1C2C,9,-6.9743,1.6164,8.5906,0.7822,89.29,34.537
QM9_03955,CC(O)C12OC1C1NC12,9,-6.1334,1.1701,7.3035,4.3656,70.96,32.729
QM9_03956,N=C1C=CC2NC2CO1,9,-6.4028,-0.8953,5.5049,4.733,78.21,28.602
QM9_03957,CCC(C=O)CC=O,8,-7.0097,-1.0504,5.9593,3.3274,69.77,32.438
QM9_03958,N#CC1CC2(O)CC12O,9,-6.6858,0.7538,7.4396,3.2266,69.76,32.432
QM9_03959,CC1(C)C=CC2(CN2)C1,9,-6.1198,0.5551,6.6777,1.6758,88.72,35.543
QM9_03960,CC(C=O)C1(C)CC1C,9,-6.5525,-0.6204,5.9321,2.3936,86.05,39.474
QM9_03961,CN1CC2(CC(=N)O2)C1,9,-6.0981,0.7401,6.8382,2.9822,79.08,32.025
QM9_03962,OC1CC(C2CO2)C1O,9,-6.8001,1.8667,8.6668,3.2704,70.4,32.121
QM9_03963,CCNC(=O)C(C)(C)O,9,-6.2886,1.0014,7.2899,2.5994,80.05,40.392
QM9_03964,CCC1OC(=N)C(C)O1,9,-7.2301,0.6585,7.8859,1.9666,77.29,34.218
QM9_03965,OC1CC2C(O)C2C1,8,-5.9756,1.5647,7.5403,3.0075,66.41,28.381
QM9_03966,N=COc1conn1,8,-7.1593,-1.551,5.6083,1.2604,56.19,22.729
QM9_03967,COC1CC2CC1(C)O2,9,-6.5062,2.4028,8.909,1.5361,78.39,33.634
QM9_03968,O=CC1CC23CC(O2)C13,9,-6.4437,-0.2503,6.1933,3.8499,74.45,28.605
QM9_03969,Oc1cc2cn[nH]c2[nH]1,9,-4.9334,1.0449,5.9783,3.5276,69.39,28.327
QM9_03970,CC12C(=O)C3C(O)C1C32,9,-6.4355,0.1388,6.5743,3.5702,72.58,30.942
QM9_03971,CC1=C(C)C(C)COC1,9,-6.0954,0.7728,6.8682,1.4063,89.31,37.214
QM9_03972,CC1C=CC(C#N)CO1,9,-7.3607,-0.2095,7.1512,3.7907,79.0,31.517
QM9_03973,CCC1OCC(C)C1O,9,-6.4681,1.7796,8.2505,1.642,82.13,37.491
QM9_03974,CC1C(=O)CC12COC2,9,-6.6015,-0.6966,5.9049,1.1903,75.32,32.413
QM9_03975,O=C([O-])CC1[NH2+]C2CC12,9,-6.6913,0.7374,7.4287,6.1636,71.93,29.986
QM9_03976,CCN1CC1CO,7,-5.8831,1.7878,7.6709,2.2059,65.09,29.447
QM9_03977,CC12OC3C(N)=NC1C32,9,-5.7008,0.4272,6.128,1.7143,73.7,30.073
QM9_03978,C#CC1CCC2OCC12,9,-6.7049,1.4123,8.1172,1.4913,80.07,31.023
QM9_03979,CCC1C2N=C(N)OC12,9,-5.8613,1.4476,7.309,1.4496,75.56,32.463
QM9_03980,COC(C)(C)C(C)(C)C,9,-6.6886,2.03,8.7185,1.078,91.75,45.772
QM9_03981,OC1C2C3C1C1C2C31,8,-6.3811,2.166,8.5471,1.6766,65.69,24.116
QM9_03982,C#CC1(C=O)CC1C=O,9,-6.86,-1.6109,5.2491,3.4368,75.46,32.391
QM9_03983,C[NH2+]Cc1nonc1[O-],9,-7.0341,-0.9061,6.128,6.2407,67.7,29.523
QM9_03984,CC1OC12COCC2=O,9,-6.5797,-1.1456,5.4314,2.3546,69.57,30.782
QM9_03985,CC12OC=NC1C2C=O,9,-6.6722,-0.7102,5.962,3.3249,69.99,29.38
QM9_03986,CCC(C)(C)C1CO1,8,-7.094,2.1279,9.2192,1.6293,77.63,35.842
QM9_03987,CC1NC12C1C3OC1C32,9,-6.2613,2.0409,8.3022,2.0134,75.93,29.606
QM9_03988,O=C1CC2(O)CCOC12,9,-6.2668,-0.9714,5.2953,4.0653,67.31,30.481
QM9_03989,CC1CC2C(C)C2C1O,9,-6.879,1.6708,8.5525,1.4131,84.7,36.158
QM9_03990,O=Cn1nc(O)oc1=O,9,-7.2246,-1.23,5.9947,3.9519,55.65,25.894
QM9_03991,C#CC(C)(C=O)OC=O,9,-7.4668,-1.7415,5.7253,2.7734,70.55,33.991
QM9_03992,C#CC1=CC(=O)NC1C,9,-6.7103,-1.5592,5.1538,4.2644,82.51,32.099
QM9_03993,C1c2nnoc2N2CC12,9,-6.479,-1.883,4.596,4.692,74.69,26.794
QM9_03994,OCC1(O)C(O)C2OC21,9,-6.694,1.4259,8.1199,1.146,62.74,32.287
QM9_03995,OCC1OCOC1CO,9,-7.0314,2.1062,9.1376,1.4518,67.23,33.149
QM9_03996,CC(C)(O)CN1CC1,8,-6.6096,2.196,8.8083,2.6354,75.47,34.915
QM9_03997,COC(C)C#CC1CO1,9,-6.8165,0.4871,7.3035,1.7548,83.97,35.471
QM9_03998,N#CCCC#CC1CN1,9,-6.6777,0.3456,7.0233,2.867,85.16,32.491
QM9_03999,CCC1OCC2CC21O,9,-6.8028,1.9075,8.7104,1.2492,78.3,34.755
QM9_04000,COc1cn(C)nc1C,9,-5.4423,0.8408,6.2831,2.9035,81.16,34.142
QM9_04001,CC1C(O)C12CCC2=O,9,-6.3158,-0.4218,5.8913,2.9702,78.0,34.316
QM9_04002,CN1C2C3OC3C21C=O,9,-6.3756,-0.9878,5.3879,2.4569,70.57,29.989
QM9_04003,O=C1CN2C3C(O)C1C32,9,-6.479,-0.6014,5.8777,1.515,67.87,27.917
QM9_04004,CC12CCC1CC2O,8,-6.7321,2.0354,8.7675,1.2742,74.35,31.497
QM9_04005,NC(=O)Cc1nnon1,9,-7.1947,-2.3184,4.8763,2.1776,60.66,27.644
QM9_04006,OC1C2C=CC1C21CC1,9,-6.3511,0.0653,6.4164,1.4817,79.75,30.836
QM9_04007,COC1OC(C)CC1C,9,-6.8654,2.3483,9.2138,0.5591,82.14,37.035
QM9_04008,CC1C2C(=O)OCC12O,9,-7.0124,0.1878,7.2001,3.4935,68.33,31.158
QM9_04009,C1COCC2CC(C1)O2,9,-6.46,1.8749,8.3348,2.3593,77.51,30.933
QM9_04010,O=CN1CC2COC2C1,9,-6.645,0.6993,7.3471,4.8415,72.76,28.483
QM9_04011,CC1(O)CCC1C(N)=O,9,-6.5035,0.8408,7.3471,3.3576,75.1,36.797
QM9_04012,C1CC2(C1)OC1CCC12,9,-6.3566,2.03,8.3893,1.5117,81.9,31.17
QM9_04013,CCC1OC12CCC2O,9,-6.8028,1.6408,8.4437,1.9152,79.88,35.845
QM9_04014,ON=C1CC2COC1C2,9,-6.5171,0.1932,6.7076,1.969,74.89,29.327
QM9_04015,CCCC(C#N)CC,8,-8.4519,0.966,9.4179,3.826,79.36,35.122
QM9_04016,C1CC(C2C3CC2C3)O1,9,-6.4926,2.196,8.6886,1.604,83.51,30.102
QM9_04017,CC(O)CC1CC(=O)C1,9,-6.313,-0.2558,6.0573,4.4965,80.1,36.601
QM9_04018,CCn1cncc1C,8,-5.7144,0.966,6.6804,4.115,73.83,29.499
QM9_04019,CC1(CC=O)CCC1,8,-6.6477,-0.5388,6.109,2.8207,75.2,32.212
QM9_04020,Nc1[nH]nnc1N1CC1,9,-5.7307,0.2803,6.011,3.6692,73.08,29.517
QM9_04021,CC1CCCC12CC2O,9,-6.8382,2.1361,8.9743,1.1333,85.38,36.15
QM9_04022,O=C1NC2C(O)C2C1=O,9,-6.6069,-1.9375,4.6695,5.7114,63.24,28.521
QM9_04023,CC1(C)OCCN2CC21,9,-5.9457,2.3184,8.2641,0.5201,81.47,34.761
QM9_04024,CC12C=CCC1C1NC12,9,-6.0219,0.9225,6.9443,1.5314,83.02,31.039
QM9_04025,NC1(C(F)(F)F)CCC1,9,-6.9117,2.264,9.1784,0.9147,60.48,32.519
QM9_04026,CC1C(=O)C=CC12CC2,9,-6.3375,-1.1429,5.1947,3.6986,83.65,32.04
QM9_04027,CC(=O)CC(O)CC=O,9,-6.6913,-0.8871,5.8069,2.698,73.59,36.593
QM9_04028,COC(=O)CNC(N)=O,9,-6.8328,0.1361,6.9688,2.61,66.93,34.402
QM9_04029,CC12CC=CC1(O)CO2,9,-6.6287,0.1497,6.7784,2.3106,75.66,32.658
QM9_04030,CCc1n[nH]cc1OC,9,-5.6164,0.8245,6.4409,3.026,78.81,33.626
QM9_04031,O=C([O-])C12CCC1C[NH2+]2,9,-6.6423,0.1714,6.8165,5.0397,71.1,29.847
QM9_04032,CCCOc1cn[nH]c1,9,-5.6355,0.6912,6.3266,1.3588,78.66,32.474
QM9_04033,CC1OC2C(O)C12C#N,9,-7.1539,0.0925,7.2491,3.2399,70.44,31.125
QM9_04034,CC(O)CC#CCC=O,9,-6.6369,-0.6667,5.9702,3.4895,82.46,37.249
QM9_04035,CCCC1OCOC1=O,9,-7.3879,0.0762,7.4641,2.9048,71.84,32.315
QM9_04036,NC(=O)C[NH2+]CC(=O)[O-],9,-6.7348,0.1986,6.9335,5.2745,65.91,33.595
QM9_04037,CN1CC2OC(C1)C2O,9,-5.2872,1.6844,6.9716,2.3732,74.95,32.078
QM9_04038,CC(=O)C(O)C1(C)CC1,9,-7.0069,-0.7211,6.2831,2.8099,78.53,37.607
QM9_04039,C#CCC1OC1CC,8,-7.0341,1.4014,8.4355,2.0208,74.73,32.443
QM9_04040,C1CC23C4C5C(N42)C53O1,9,-5.6627,1.4068,7.0695,1.275,70.94,25.619
QM9_04041,Cn1nc(N)cc1O,8,-5.1919,1.4504,6.6423,2.3926,64.91,29.419
QM9_04042,CCN1CC1(CO)CO,9,-6.1715,1.4776,7.6464,2.1874,79.92,38.426
QM9_04043,CC1NC1(C#N)CC=O,9,-7.0151,-1.0123,6.0028,4.829,74.84,33.389
QM9_04044,CC#CC1(C)CC(=O)N1,9,-6.6369,0.7891,7.426,4.1485,82.51,35.201
QM9_04045,CC1C2N1CC21NC1C,9,-5.9049,1.9402,7.845,2.4432,82.87,34.221
QM9_04046,O=c1occ2n1CCN2,9,-5.2572,1.2272,6.4845,6.0652,67.13,26.575
QM9_04047,CC12COC(C1)C1CN12,9,-6.4164,2.3347,8.7512,1.8894,77.06,30.07
QM9_04048,COC(=O)N1C=CCC1,9,-5.5484,0.449,5.9974,1.8586,77.99,31.509
QM9_04049,N#CCC1C(O)C1C=O,9,-7.0722,-1.0748,5.9974,2.8292,71.4,32.192
QM9_04050,CC#CCc1cnno1,9,-7.2137,-0.9932,6.2205,4.5421,75.05,30.034
QM9_04051,C#CCOC(=N)COC,9,-6.9852,0.5388,7.5239,2.2987,77.7,35.537
QM9_04052,C1CC23CC4C2N1C43,8,-5.8858,2.2803,8.1661,1.541,71.33,23.444
QM9_04053,N#CC(CO)CO,7,-7.6301,0.4218,8.0518,2.2865,53.65,27.444
QM9_04054,CNc1oc(=N)[nH]c1C,9,-5.0042,0.9823,5.9865,3.2936,78.26,34.343
QM9_04055,Cc1ccc(N)nc1,8,-5.5729,-0.264,5.3089,1.8469,76.65,28.005
QM9_04056,CC1CC(O)C2CC1O2,9,-6.5579,1.9347,8.4927,2.4839,76.49,32.404
QM9_04057,CC12CC3(C#N)CC1N32,9,-7.192,-0.0327,7.1593,4.9441,77.63,29.758
QM9_04058,CCC12COC3C(C1)C32,9,-6.0981,2.2096,8.3104,1.722,80.52,31.708
QM9_04059,CN=c1[nH]cnn1C=O,9,-5.9974,-0.8381,5.162,6.3163,73.38,29.699
QM9_04060,CCC1CC2(CN2)C1=O,9,-6.2913,-0.7265,5.5647,3.9425,81.55,33.935
QM9_04061,C#CC12OC1C(O)C2C,9,-6.7811,0.3456,7.1267,1.6409,75.64,33.282
QM9_04062,CC1C=CC2NC2C1C,9,-6.1552,0.4789,6.6341,1.4518,86.84,34.129
QM9_04063,Cc1cc(O)c2n1CC2,9,-4.7429,1.4041,6.1471,1.6424,81.83,32.002
QM9_04064,O=C1CC(O)(CCO)C1,9,-6.3403,-0.4054,5.9348,4.4251,72.13,35.114
QM9_04065,CC(COC1CC1)=NO,9,-6.645,0.2014,6.8464,0.6645,78.57,36.258
QM9_04066,CC(C)CCN(C)C=O,9,-6.4845,0.9116,7.3961,4.0247,88.3,40.077
QM9_04067,C#CCOc1ccc[nH]1,9,-4.9878,0.7102,5.6981,1.1095,76.39,31.348
QM9_04068,COC(C=O)(C=O)CO,9,-6.5471,-1.2163,5.3307,3.3381,65.44,35.711
QM9_04069,CC12CN1CC=C2C=O,9,-6.3294,-1.7225,4.6042,2.8351,80.05,31.144
QM9_04070,CC12NC1CNCC2=O,9,-5.8477,-0.4463,5.4015,3.2137,75.51,31.852
QM9_04071,Oc1cc2n(n1)CCN2,9,-5.2926,1.2327,6.5226,3.3451,72.16,27.735
QM9_04072,O=C1CCc2cc[nH]c21,9,-6.1171,-0.7755,5.3416,3.1046,79.32,27.235
QM9_04073,C#CC(=O)C1CCCC1,9,-7.0722,-1.4667,5.6055,2.8095,82.4,32.87
QM9_04074,OCC1(C2(O)CC2)CC1,9,-6.5307,1.8286,8.3593,2.3277,78.51,37.003
QM9_04075,OC1CCC2(O)CC1C2,9,-6.977,1.8368,8.8138,1.8216,77.12,33.782
QM9_04076,COC1CCCCCC1,9,-6.6314,2.1089,8.7403,1.0923,88.82,36.78
QM9_04077,CCC(C)C1(C#N)CN1,9,-7.3335,0.6748,8.0083,4.9739,82.99,36.768
QM9_04078,CCC1CC(O)C(C)O1,9,-6.4545,1.7905,8.2423,2.5275,82.03,37.53
QM9_04079,N#CC(C#CCO)C=O,9,-7.592,-1.7687,5.8232,2.3753,72.98,32.416
QM9_04080,OC12C=CC3C(C1)C32O,9,-6.2695,0.283,6.5525,0.209,72.01,30.698
QM9_04081,CNc1cc[nH]c1O,8,-4.8028,1.7089,6.5117,0.3097,67.39,29.403
QM9_04082,CC12CC3C(CN3C1)O2,9,-5.6028,2.332,7.9348,0.8367,77.26,29.263
QM9_04083,OCC1C2CC1O2,7,-6.3974,1.8177,8.2151,3.053,57.17,24.006
QM9_04084,CC1=C(C)CC(=O)NC1,9,-6.3974,0.5388,6.9335,3.9742,83.47,34.633
QM9_04085,COC1CC(C)(O)C1C,9,-6.6369,1.981,8.6178,2.3121,82.62,39.082
QM9_04086,OC12COC3CN(C1)C32,9,-5.9021,1.5538,7.4532,1.4981,69.92,28.933
QM9_04087,CN1CC12CC1NC12,8,-6.0545,2.1606,8.2151,2.0674,72.63,28.514
QM9_04088,N=C1NC(=O)C=C1N,8,-6.1471,-1.4476,4.6994,3.192,66.03,26.969
QM9_04089,c1onc2c1COCC2,9,-6.9362,-0.3592,6.577,2.3851,69.8,26.239
QM9_04090,CC(O)C([NH3+])CC(=O)[O-],9,-6.5933,0.9197,7.5131,7.8417,72.21,37.074
QM9_04091,OCC1COCC2OC12,9,-6.7675,1.8585,8.626,1.5476,70.84,31.443
QM9_04092,CC1CC2OCC=C12,8,-6.1307,0.2993,6.4328,1.6209,74.54,27.814
QM9_04093,CC#CCCOC(C)C,9,-6.5852,1.698,8.2831,1.1103,92.77,40.713
QM9_04094,N#CC(N)c1cnn[nH]1,9,-7.3416,-0.8136,6.5307,4.5754,67.49,28.42
QM9_04095,C1CC2C3COC(=N1)C23,9,-6.6314,-0.1061,6.5253,3.4647,74.74,26.998
QM9_04096,CC1=NC23CCC2(C3)O1,9,-5.9348,0.4435,6.3783,0.9415,75.62,29.841
QM9_04097,C#CC(=O)C1(C)COC1,9,-6.9062,-1.7932,5.113,3.337,74.85,33.149
QM9_04098,CC#CCC1NC1C=O,9,-6.7865,-0.8191,5.9675,3.4437,83.82,34.38
QM9_04099,C#CC(C)OCC1CC1,9,-6.8219,1.1184,7.943,1.2271,86.33,37.34
QM9_04100,c1cc2n(n1)CC21CO1,9,-6.6341,0.3946,7.0287,2.4631,73.23,25.856
QM9_04101,O=C1OCC1C1COC1,9,-6.996,0.0599,7.0559,3.4075,67.73,28.569
QM9_04102,CC1OC2CC3C1C23,8,-6.3783,2.4463,8.8247,1.5362,70.01,26.372
QM9_04103,C1CC2(O1)C1C3CN3C12,9,-6.0654,1.9864,8.0518,1.1216,76.18,28.448
QM9_04104,C1=CC2C3OC(C1)OC23,9,-6.0763,0.5061,6.5797,0.7878,72.21,26.239
QM9_04105,CC1COC2CCC1O2,9,-6.7457,2.03,8.7757,2.059,75.97,30.796
QM9_04106,CC12OC3CC1CC32O,9,-6.4273,1.9538,8.3811,2.2547,74.17,31.434
QM9_04107,O=CNCCCOC=O,9,-7.1185,0.1442,7.2627,4.6194,71.62,33.576
